INPUT:image_left	INPUT:image_right	INPUT:query	INPUT:source_left	INPUT:source_right	OUTPUT:result	CONFIDENCE:result	GOLDEN:result	
https://storage.mds.yandex.net/get-mturk/34220/3dde56bc-4d75-41dd-baa5-e3b8b7de3f9f.png	https://storage.mds.yandex.net/get-mturk/22497/8545928d-8871-4bd1-a2e7-0a3d81cee17f.png	вороний холм вов	https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D1%8C%D1%8F_%D0%B3%D0%BE%D1%80%D0%B0	https://www.BiblioFond.ru/view.aspx?id=800894	fst	70.62%		
https://storage.mds.yandex.net/get-mturk/10503/ac0103d9-4195-4eb0-9acf-53bcbcccf71e.png	https://storage.mds.yandex.net/get-mturk/34220/c0576da7-f9a7-49f0-a721-f7e38ce0885a.png	косметиста	https://kosmetista.ru/	https://irecommend.ru/users/kosmetista?page=5	fst	77.21%		
https://storage.mds.yandex.net/get-mturk/34220/ef1db5e9-6cce-463f-8758-e4faa0f1ed73.png	https://storage.mds.yandex.net/get-mturk/67428/f027cf89-6724-4867-b873-9d86b4c5079b.png	samsung galaxy watch и samsung galaxy watch active	https://www.mvideo.ru/products/smart-chasy-samsung-galaxy-watch-active-sm-r500-nezhnaya-pudra-30043073	https://market.yandex.ru/product--chasy-samsung-galaxy-watch-active/413265633/reviews	snd	95.35%		
https://storage.mds.yandex.net/get-mturk/14636/a7584d64-333d-4cb6-aaf3-5a0582f6dc30.png	https://storage.mds.yandex.net/get-mturk/57914/b089563b-aefe-449f-b1a5-24507aa37a3e.png	asus m5a78l-m lx3 обзор	https://www.onlinetrade.ru/catalogue/materinskie_platy-c340/asus/fullreviews/materinskaya_plata_asus_m5a78l_m_lx3_am3_microatx-159664-r47435.html	https://naobzorah.ru/motherboard/asus_m5a78l-m_lx3	snd	72.53%		
https://storage.mds.yandex.net/get-mturk/67428/4f21d55e-cd42-4882-b567-0e01272d355c.png	https://storage.mds.yandex.net/get-mturk/150625/2b37b810-2204-43ff-b2b4-392c566ff391.png	Пенсионерам скидки	https://npfrate.ru/knowledgebase/skidki-pensioneram.html	https://ToShop.ru/actions.aspx?Select=Pensioner	fst	88.88%		
https://storage.mds.yandex.net/get-mturk/62493/498c7889-ef83-4053-b828-33794b403383.png	https://storage.mds.yandex.net/get-mturk/114967/bbf66c1f-9079-4b86-9e95-834593ee5eb4.png	Пенсионерам скидки	https://globuss24.ru/qa/magazin-delaet-pensioneram-skidku-na-opredelennoe-kolicestvo-procentov-ot	https://www.sellvoyage.ru/deshevye-aviabilety-pensioneram/	fst	67.62%		
https://storage.mds.yandex.net/get-mturk/34220/c0576da7-f9a7-49f0-a721-f7e38ce0885a.png	https://storage.mds.yandex.net/get-mturk/57289/beb3ea70-5946-4a16-8b16-b6b30bb915f1.png	косметиста	https://irecommend.ru/users/kosmetista?page=5	https://www.facebook.com/kosmetista.ru	snd	90.30%		
https://storage.mds.yandex.net/get-mturk/129249/fdf05d31-6f1c-4747-8f6e-a107c9f2332d.png	https://storage.mds.yandex.net/get-mturk/34220/c0576da7-f9a7-49f0-a721-f7e38ce0885a.png	косметиста	https://zen.yandex.ru/kosmetista.ru	https://irecommend.ru/users/kosmetista?page=5	snd	92.15%		
https://storage.mds.yandex.net/get-mturk/33284/5ea3287a-56bb-465f-865f-84db08e82ae4.png	https://storage.mds.yandex.net/get-mturk/36866/c60e5590-ae5e-473d-b385-e73741e5e112.png	инвентарь программиста 2019	https://videosmile.ru/lessons/read/gotovyie-sborki-kompyuterov-dlya-rabotyi-s-video-i-grafikoy-200419.html	https://habr.com/post/431654/	snd	98.98%		
https://storage.mds.yandex.net/get-mturk/52137/bb2d9f3f-2580-4bb2-af94-617d94ab2b24.png	https://storage.mds.yandex.net/get-mturk/23442/e8a47c1e-04eb-4af9-9aaf-38e29ccb1d59.png	asus m5a78l-m lx3 обзор	https://www.citilink.ru/catalog/computers_and_notebooks/parts/motherboards/695156/obzory/	https://www.nix.ru/autocatalog/motherboards_asustek/ASUS-M5A78L-M-LX3-RTL-SocketAM3-plus-AMD-760G-PCI-E-plus-SVGA-plus-GbLAN-SATA-RAID-MicroATX-2DDR3_139673.html	snd	75.43%		
https://storage.mds.yandex.net/get-mturk/243965/ceedd8c1-4a34-40d1-982e-4aeb9580b02b.png	https://storage.mds.yandex.net/get-mturk/44037/7d26e9ec-95ca-4233-a807-92608a8bcf7c.png	меновазин инструкция по применению для чего применяется	https://womanadvice.ru/ot-chego-pomogaet-menovazin-i-kak-ego-pravilno-primenyat	http://www.rigla.ru/shop/forms/menovazin/	snd	95.35%		
https://storage.mds.yandex.net/get-mturk/10503/ac0103d9-4195-4eb0-9acf-53bcbcccf71e.png	https://storage.mds.yandex.net/get-mturk/57289/beb3ea70-5946-4a16-8b16-b6b30bb915f1.png	косметиста	https://kosmetista.ru/	https://www.facebook.com/kosmetista.ru	snd	99.15%		
https://storage.mds.yandex.net/get-mturk/57289/beb3ea70-5946-4a16-8b16-b6b30bb915f1.png	https://storage.mds.yandex.net/get-mturk/476213/665e2c09-61a7-4f9a-890a-7f40d08f7982.png	косметиста	https://www.facebook.com/kosmetista.ru	http://canofwormsru.blogspot.com/2014/02/blog-post_22.html	fst	91.61%		
https://storage.mds.yandex.net/get-mturk/44037/505fc43f-4eac-4a0d-8348-72b15fea07a5.png	https://storage.mds.yandex.net/get-mturk/139042/e6da2654-dc6a-4ba1-9f91-e1f2f4bd8f7e.png	инвентарь программиста 2019	http://my-it-notes.com/2019/04/programming-interview-2019/	https://www.network-inventory-advisor.com/best-hardware-inventory-software.html	fst	98.43%		
https://storage.mds.yandex.net/get-mturk/68142/45c4c147-0b4a-4e5b-a78e-78edbb440855.png	https://storage.mds.yandex.net/get-mturk/150625/2b37b810-2204-43ff-b2b4-392c566ff391.png	Пенсионерам скидки	http://csm-yar.ru/pensioneram.html	https://ToShop.ru/actions.aspx?Select=Pensioner	fst	59.10%		
https://storage.mds.yandex.net/get-mturk/22497/e0f7fc6d-0c8e-44e6-8f7c-79f1d32817d5.png	https://storage.mds.yandex.net/get-mturk/36745/72561ba8-ffbc-44b6-b5e4-0e327c039cad.png	samsung galaxy watch и samsung galaxy watch active	https://mobile-review.com/news/opublikovan-predpolagaemyj-oblik-samsung-galaxy-watch-active-2	https://keddr.com/2019/07/v-set-slili-ofitsialnyie-renderyi-samsung-galaxy-note10-i-galaxy-watch-active-2/	fst	71.88%		
https://storage.mds.yandex.net/get-geosearch/15218/fce2e673-4e59-4d78-8ff0-163f67358f09	https://storage.mds.yandex.net/get-mturk/64929/d83b5436-8f73-416c-b56f-0083352d5f1d.png	инвентарь программиста 2019	https://geekhacker.ru/sborka-igrovogo-pk/	https://proglib.io/p/gamedev-beginning/	fst	46.62%		
https://storage.mds.yandex.net/get-mturk/36866/c60e5590-ae5e-473d-b385-e73741e5e112.png	https://storage.mds.yandex.net/get-mturk/767103/567d3c25-4728-46fa-8ef0-af5ec43a503c.png	инвентарь программиста 2019	https://habr.com/post/431654/	https://g2019.su/den-programmista-v-rossii/	fst	94.86%		
https://storage.mds.yandex.net/get-mturk/23442/e8a47c1e-04eb-4af9-9aaf-38e29ccb1d59.png	https://storage.mds.yandex.net/get-mturk/40311/090bc6f0-19fa-495a-bf1d-ad30f03bd305.png	asus m5a78l-m lx3 обзор	https://www.nix.ru/autocatalog/motherboards_asustek/ASUS-M5A78L-M-LX3-RTL-SocketAM3-plus-AMD-760G-PCI-E-plus-SVGA-plus-GbLAN-SATA-RAID-MicroATX-2DDR3_139673.html	https://ru.gecid.com/news/pervyy_vzglyad_na_novye_materinskie_platy_asus_m5a78l_i_m5a78l_le_dlya_soketa_amd_am3/	snd	90.68%		
https://storage.mds.yandex.net/get-mturk/64929/d83b5436-8f73-416c-b56f-0083352d5f1d.png	https://storage.mds.yandex.net/get-mturk/64761/0f8c3790-78e5-4bb2-9ed7-a2269198acbc.png	инвентарь программиста 2019	https://proglib.io/p/gamedev-beginning/	https://toster.ru/q/535674	snd	98.34%		
https://storage.mds.yandex.net/get-mturk/153360/27d4a08c-8b7c-4ae6-8ad1-e0043b826e2a.png	https://storage.mds.yandex.net/get-mturk/38409/bc734dc5-37f2-48d5-bfd2-a455ba0cdd95.png	вороний холм вов	http://wow.blizzwiki.ru/index.php?title=%D0%A1%D1%83%D0%BC%D0%B5%D1%80%D0%B5%D1%87%D0%BD%D1%8B%D0%B9_%D0%BB%D0%B5%D1%81_(%D0%B4%D0%BE%D1%81%D1%82%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5)	https://rp-wow.ru/events/4054.html	snd	95.76%		
https://storage.mds.yandex.net/get-mturk/33284/be8eacc5-9e81-4ee3-9be7-7a70831356c9.png	https://storage.mds.yandex.net/get-mturk/29516/c843b337-deff-47a6-bfce-b77cc5848bbb.png	почта gmail вход	https://ru.wikipedia.org/wiki/Gmail	https://apps.apple.com/ru/app/gmail-%D0%BF%D0%BE%D1%87%D1%82%D0%B0-%D0%BE%D1%82-google/id422689480	snd	90.67%		
https://storage.mds.yandex.net/get-mturk/40252/0484c549-193e-437e-88bc-5fb92cb13686.png	https://storage.mds.yandex.net/get-mturk/135075/786f80ca-7c73-48c3-bcbf-a85476a09c55.png	почта gmail вход	http://pc4me.ru/3122.html	https://gmail.com/	snd	100.00%	snd	
https://storage.mds.yandex.net/get-mturk/23210/75a35dd8-d6a0-4125-8a74-ca4c17a75a59.png	https://storage.mds.yandex.net/get-mturk/100555/68d18efb-a217-490a-97ec-3db6a0093d26.png	samsung galaxy watch и samsung galaxy watch active	https://lvvid.net/w/samsung+galaxy+watch+active+review	https://4pda.ru/2019/04/18/357031/	fst	93.94%		
https://storage.mds.yandex.net/get-mturk/23210/75a35dd8-d6a0-4125-8a74-ca4c17a75a59.png	https://storage.mds.yandex.net/get-mturk/67428/f027cf89-6724-4867-b873-9d86b4c5079b.png	samsung galaxy watch и samsung galaxy watch active	https://lvvid.net/w/samsung+galaxy+watch+active+review	https://market.yandex.ru/product--chasy-samsung-galaxy-watch-active/413265633/reviews	snd	93.13%		
https://storage.mds.yandex.net/get-mturk/27366/3458078d-4da2-4873-a779-2f2d872d6751.png	https://storage.mds.yandex.net/get-mturk/26798/1f9e31a7-f76d-46af-a825-13af6c206a0d.png	меновазин инструкция по применению для чего применяется	https://proartrit.ru/menovazin-instruktsiya-po-primeneniyu/	https://sovets.net/13178-menovazin-instrukciya-po-primeneniyu.html	fst	94.86%		
https://storage.mds.yandex.net/get-mturk/40311/b56eac80-68a3-4500-8d58-22ca03cd21a5.png	https://storage.mds.yandex.net/get-mturk/398779/380d6c74-8e65-4c91-99bf-1c67fb6c5581.png	nehs d [ehufle минска	https://belturizm.by/poisk-tura/tury-v-egipet/khurgada/	https://www.holiday.by/countries/Egypt/hurgada/tours	fst	93.22%		
https://storage.mds.yandex.net/get-mturk/55559/f0edd529-f807-4a68-b892-c5602dc86fb2.png	https://storage.mds.yandex.net/get-mturk/40190/c832619f-6c8c-4948-90d3-474ba0433e97.png	nehs d [ehufle минска	https://www.relax.by/gds/turagentstva/hurgada/minsk/	https://intercity.by/tours/list/country/turkey/	snd	95.51%		
https://storage.mds.yandex.net/get-mturk/56180/5b41698d-360e-45cb-aca3-2a5499c9667e.png	https://storage.mds.yandex.net/get-mturk/476213/665e2c09-61a7-4f9a-890a-7f40d08f7982.png	косметиста	https://m.kosmetista.ru/index/page6/	http://canofwormsru.blogspot.com/2014/02/blog-post_22.html	fst	100.00%	fst	
https://storage.mds.yandex.net/get-mturk/30140/6d22a7fc-891b-409b-bce8-ee13e05d93e5.png	https://storage.mds.yandex.net/get-mturk/22497/8545928d-8871-4bd1-a2e7-0a3d81cee17f.png	вороний холм вов	https://db.rising-gods.de/?object=108	https://www.BiblioFond.ru/view.aspx?id=800894	fst	97.63%		
https://storage.mds.yandex.net/get-mturk/57914/b089563b-aefe-449f-b1a5-24507aa37a3e.png	https://storage.mds.yandex.net/get-mturk/40311/090bc6f0-19fa-495a-bf1d-ad30f03bd305.png	asus m5a78l-m lx3 обзор	https://naobzorah.ru/motherboard/asus_m5a78l-m_lx3	https://ru.gecid.com/news/pervyy_vzglyad_na_novye_materinskie_platy_asus_m5a78l_i_m5a78l_le_dlya_soketa_amd_am3/	snd	97.50%		
https://storage.mds.yandex.net/get-mturk/108096/9fcef3cd-51b5-4e46-83a0-8aa3ad55f103.png	https://storage.mds.yandex.net/get-mturk/476213/665e2c09-61a7-4f9a-890a-7f40d08f7982.png	косметиста	https://www.facebook.com/Kosmetista.ru	http://canofwormsru.blogspot.com/2014/02/blog-post_22.html	snd	51.96%		
https://storage.mds.yandex.net/get-mturk/57914/64627872-edab-4cfe-9893-7fc7e4984681.png	https://storage.mds.yandex.net/get-mturk/476213/d4959547-01a4-4b36-92fb-ff86dbe5ad6c.png	меновазин инструкция по применению для чего применяется	https://zslife.ru/vse-o-zdorove/menovazin-ot-chego-pomogaet.html	https://medside.ru/menovazin	snd	58.25%		
https://storage.mds.yandex.net/get-mturk/767103/567d3c25-4728-46fa-8ef0-af5ec43a503c.png	https://storage.mds.yandex.net/get-mturk/64761/0f8c3790-78e5-4bb2-9ed7-a2269198acbc.png	инвентарь программиста 2019	https://g2019.su/den-programmista-v-rossii/	https://toster.ru/q/535674	snd	99.66%		
https://storage.mds.yandex.net/get-mturk/64113/342a791e-ff46-4b93-86b6-807f1db10863.png	https://storage.mds.yandex.net/get-mturk/36745/c61e44fb-01b4-4383-979d-a1ab14a34fa3.png	меновазин инструкция по применению для чего применяется	https://dolgojit.net/menovazin.php	https://yandex.ru/health/pills/product/menovazin-12738	snd	96.40%		
https://storage.mds.yandex.net/get-mturk/33284/5ea3287a-56bb-465f-865f-84db08e82ae4.png	https://storage.mds.yandex.net/get-mturk/139042/e6da2654-dc6a-4ba1-9f91-e1f2f4bd8f7e.png	инвентарь программиста 2019	https://videosmile.ru/lessons/read/gotovyie-sborki-kompyuterov-dlya-rabotyi-s-video-i-grafikoy-200419.html	https://www.network-inventory-advisor.com/best-hardware-inventory-software.html	fst	73.93%		
https://storage.mds.yandex.net/get-mturk/10503/ac0103d9-4195-4eb0-9acf-53bcbcccf71e.png	https://storage.mds.yandex.net/get-mturk/476213/665e2c09-61a7-4f9a-890a-7f40d08f7982.png	косметиста	https://kosmetista.ru/	http://canofwormsru.blogspot.com/2014/02/blog-post_22.html	snd	96.40%		
https://storage.mds.yandex.net/get-mturk/67428/4f21d55e-cd42-4882-b567-0e01272d355c.png	https://storage.mds.yandex.net/get-mturk/200217/d3a4750b-27e9-43e6-86c6-e9ad24894139.png	Пенсионерам скидки	https://npfrate.ru/knowledgebase/skidki-pensioneram.html	http://yaroslavl.incred.ru/vkladi/pensionnie/	snd	67.27%		
https://storage.mds.yandex.net/get-mturk/15206/f03c94c8-e4a9-4394-9937-123fe958cced.png	https://storage.mds.yandex.net/get-mturk/52137/bb2d9f3f-2580-4bb2-af94-617d94ab2b24.png	asus m5a78l-m lx3 обзор	http://www.testfreaks.ru/motherboards/asus-m5a78l-m-lx3/	https://www.citilink.ru/catalog/computers_and_notebooks/parts/motherboards/695156/obzory/	fst	68.78%		
https://storage.mds.yandex.net/get-mturk/57914/64627872-edab-4cfe-9893-7fc7e4984681.png	https://storage.mds.yandex.net/get-mturk/15935/cff21d2a-96d6-48ca-a1d7-60fb1e8613aa.png	меновазин инструкция по применению для чего применяется	https://zslife.ru/vse-o-zdorove/menovazin-ot-chego-pomogaet.html	https://simptom-lechenie.ru/menovazin-instrukciya-po-primeneniyu.html	fst	100.00%	fst	
https://storage.mds.yandex.net/get-mturk/57610/eb2045ca-cd63-4d20-8bac-362c44bc06ba.png	https://storage.mds.yandex.net/get-mturk/22497/8545928d-8871-4bd1-a2e7-0a3d81cee17f.png	вороний холм вов	https://base.opiums.eu/?object=111	https://www.BiblioFond.ru/view.aspx?id=800894	fst	94.02%		
https://storage.mds.yandex.net/get-mturk/33284/5ea3287a-56bb-465f-865f-84db08e82ae4.png	https://storage.mds.yandex.net/get-mturk/67555/2fdc7f9a-a8c7-46d6-a3b5-1cd4ab0fa339.png	инвентарь программиста 2019	https://videosmile.ru/lessons/read/gotovyie-sborki-kompyuterov-dlya-rabotyi-s-video-i-grafikoy-200419.html	https://www.fl.ru/projects/3857845/php--mysql-inventar.html	snd	64.78%		
https://storage.mds.yandex.net/get-mturk/64929/d83b5436-8f73-416c-b56f-0083352d5f1d.png	https://storage.mds.yandex.net/get-mturk/139042/e6da2654-dc6a-4ba1-9f91-e1f2f4bd8f7e.png	инвентарь программиста 2019	https://proglib.io/p/gamedev-beginning/	https://www.network-inventory-advisor.com/best-hardware-inventory-software.html	snd	89.77%		
https://storage.mds.yandex.net/get-mturk/164189/b954145c-9523-4e3e-933d-ba4bda4fbcba.png	https://storage.mds.yandex.net/get-mturk/43447/90cb82de-27b4-48a6-85f0-c49c0f80695a.png	календарь дежурств пожарной охраны 2019 год	https://namvd.ru/grafik-dezhurstv-mchs-na-god-kak-sostavit-grafik-smennosti/	https://fireguys.ru/grafik_karaulov/grafik-karaulov-na-2019-god-knizhnyi-format.html	fst	86.12%		
https://storage.mds.yandex.net/get-mturk/164189/b954145c-9523-4e3e-933d-ba4bda4fbcba.png	https://storage.mds.yandex.net/get-mturk/37080/61463617-bb32-4684-ba09-d386d5f05fa2.png	календарь дежурств пожарной охраны 2019 год	https://namvd.ru/grafik-dezhurstv-mchs-na-god-kak-sostavit-grafik-smennosti/	https://fireman.club/grafik-dezhurnyx-karaulov/	fst	86.12%		
https://storage.mds.yandex.net/get-mturk/33284/be8eacc5-9e81-4ee3-9be7-7a70831356c9.png	https://storage.mds.yandex.net/get-mturk/36745/6f1096d7-091f-44c1-a7da-7d265479854f.png	почта gmail вход	https://ru.wikipedia.org/wiki/Gmail	https://www.google.com/intl/ru/gmail/about/for-work/	snd	93.18%		
https://storage.mds.yandex.net/get-mturk/51636/3383c043-2859-4f33-8f59-0a1f1e05789d.png	https://storage.mds.yandex.net/get-mturk/23442/e8a47c1e-04eb-4af9-9aaf-38e29ccb1d59.png	asus m5a78l-m lx3 обзор	https://www.youtube.com/watch?v=SHNhrzysfFc	https://www.nix.ru/autocatalog/motherboards_asustek/ASUS-M5A78L-M-LX3-RTL-SocketAM3-plus-AMD-760G-PCI-E-plus-SVGA-plus-GbLAN-SATA-RAID-MicroATX-2DDR3_139673.html	snd	90.30%		
https://storage.mds.yandex.net/get-mturk/176892/d082349e-19db-4025-be4b-ce1209439877.png	https://storage.mds.yandex.net/get-mturk/55848/3ef0af4d-643f-4a89-a78f-344d310e225f.png	мазь вишневского	https://www.obozrevatel.com/health/lekarstva/maz-vishnevskogo.htm	https://oren.ru/pochemu-maz-vishnevskogo/	snd	98.49%		
https://storage.mds.yandex.net/get-mturk/67555/1fe568fc-d08b-48d9-8f65-3a20dbb12cff.png	https://storage.mds.yandex.net/get-mturk/25542/bb103b2b-8981-482d-b7c7-192634f94561.png	nehs d [ehufle минска	https://LeTour.by/tury-v-hurgadu.html	https://www.bgoperator.ru/price.shtml?action=price&tid=211&flt=100410000047&flt2=100510397261	fst	59.47%		
https://storage.mds.yandex.net/get-mturk/200217/022fb36c-2cca-45fa-bd1d-7cf9deb8d651.png	https://storage.mds.yandex.net/get-mturk/40311/b56eac80-68a3-4500-8d58-22ca03cd21a5.png	nehs d [ehufle минска	https://tripvariator.by/egypt/hurghada/from-minsk/	https://belturizm.by/poisk-tura/tury-v-egipet/khurgada/	fst	60.02%		
https://storage.mds.yandex.net/get-mturk/36745/c61e44fb-01b4-4383-979d-a1ab14a34fa3.png	https://storage.mds.yandex.net/get-mturk/26798/1f9e31a7-f76d-46af-a825-13af6c206a0d.png	меновазин инструкция по применению для чего применяется	https://yandex.ru/health/pills/product/menovazin-12738	https://sovets.net/13178-menovazin-instrukciya-po-primeneniyu.html	fst	93.37%		
https://storage.mds.yandex.net/get-mturk/55559/f0edd529-f807-4a68-b892-c5602dc86fb2.png	https://storage.mds.yandex.net/get-mturk/398779/380d6c74-8e65-4c91-99bf-1c67fb6c5581.png	nehs d [ehufle минска	https://www.relax.by/gds/turagentstva/hurgada/minsk/	https://www.holiday.by/countries/Egypt/hurgada/tours	snd	84.42%		
https://storage.mds.yandex.net/get-mturk/36745/c61e44fb-01b4-4383-979d-a1ab14a34fa3.png	https://storage.mds.yandex.net/get-mturk/57914/64627872-edab-4cfe-9893-7fc7e4984681.png	меновазин инструкция по применению для чего применяется	https://yandex.ru/health/pills/product/menovazin-12738	https://zslife.ru/vse-o-zdorove/menovazin-ot-chego-pomogaet.html	snd	93.13%		
https://storage.mds.yandex.net/get-mturk/15921/f53ca806-df09-4fe2-99f4-f3902b191deb.png	https://storage.mds.yandex.net/get-mturk/100555/68d18efb-a217-490a-97ec-3db6a0093d26.png	samsung galaxy watch и samsung galaxy watch active	http://www.akclip.com/clip-samsung-watch-samsung-galaxy-watch-vs-galaxy-wat_zsCVpuNPAtUQ	https://4pda.ru/2019/04/18/357031/	snd	81.52%		
https://storage.mds.yandex.net/get-mturk/51636/3383c043-2859-4f33-8f59-0a1f1e05789d.png	https://storage.mds.yandex.net/get-mturk/40311/090bc6f0-19fa-495a-bf1d-ad30f03bd305.png	asus m5a78l-m lx3 обзор	https://www.youtube.com/watch?v=SHNhrzysfFc	https://ru.gecid.com/news/pervyy_vzglyad_na_novye_materinskie_platy_asus_m5a78l_i_m5a78l_le_dlya_soketa_amd_am3/	fst	92.24%		
https://storage.mds.yandex.net/get-mturk/59150/bf281503-26b7-4141-8225-230f9de348a6.png	https://storage.mds.yandex.net/get-mturk/53927/8c685101-06bc-4c0a-ac1b-2b692970045b.png	мазь вишневского	https://rasteniya-lecarstvennie.ru/2795-maz-vishnevskogo-primenenie-instrukciya-po-primeneniyu-pokazaniya-protivopokazaniya.html	http://boleznikogi.com/ot-chego-pomogaet-maz-vishnevskogo	snd	64.08%		
https://storage.mds.yandex.net/get-mturk/29516/c843b337-deff-47a6-bfce-b77cc5848bbb.png	https://storage.mds.yandex.net/get-mturk/43447/43e36dc4-1765-40f8-bad0-1d54853f775d.png	почта gmail вход	https://apps.apple.com/ru/app/gmail-%D0%BF%D0%BE%D1%87%D1%82%D0%B0-%D0%BE%D1%82-google/id422689480	https://www.gmail.com/mail/help/intl/ru/about.html?de	fst	51.39%		
https://storage.mds.yandex.net/get-mturk/55141/ccc08ce3-68ae-45fc-8356-f944bf3a41eb.png	https://storage.mds.yandex.net/get-mturk/64761/0f8c3790-78e5-4bb2-9ed7-a2269198acbc.png	инвентарь программиста 2019	https://comprost.ru/komplektuiushchie/sborka-pc/vybor-ofisnogo-kompiutera-2019	https://toster.ru/q/535674	snd	96.18%		
https://storage.mds.yandex.net/get-mturk/52837/11532562-5d98-4d21-9886-ea22763bc668.png	https://storage.mds.yandex.net/get-mturk/26798/1f9e31a7-f76d-46af-a825-13af6c206a0d.png	меновазин инструкция по применению для чего применяется	https://spa-rus.ru/instrukcii/menovazin-ot-davlenija-primenenie-pobochnye-javlenija.html	https://sovets.net/13178-menovazin-instrukciya-po-primeneniyu.html	fst	70.62%		
https://storage.mds.yandex.net/get-mturk/168599/290bc4de-2804-4932-b850-3a3d70af2d89.png	https://storage.mds.yandex.net/get-mturk/476213/665e2c09-61a7-4f9a-890a-7f40d08f7982.png	косметиста	https://kosmetista-ru.livejournal.com/	http://canofwormsru.blogspot.com/2014/02/blog-post_22.html	fst	46.62%		
https://storage.mds.yandex.net/get-mturk/64113/9c7fe0da-bf86-4260-bd83-27721c0f3e8c.png	https://storage.mds.yandex.net/get-mturk/476213/e5cf1e5e-eff3-4ead-bee5-9bafaa3c7a31.png	почта gmail вход	http://hsl.guru/gmail-com-pochta-vhod-v-gugl-pochtu/	https://www.google.ru/mail/help/work.html	snd	79.98%		
https://storage.mds.yandex.net/get-mturk/23304/b7d7c1e3-dc67-48e5-8df6-19cba37754ae.png	https://storage.mds.yandex.net/get-mturk/34220/c0576da7-f9a7-49f0-a721-f7e38ce0885a.png	косметиста	http://irecommend.ru/users/kosmetista?page=1	https://irecommend.ru/users/kosmetista?page=5	snd	89.23%		
https://storage.mds.yandex.net/get-mturk/108096/055cc7ba-9640-4a92-ae30-59caef0cd2b8.png	https://storage.mds.yandex.net/get-mturk/68142/de78bb6c-f918-4fb3-8111-bf02042eec28.png	мазь вишневского	https://indicator.ru/article/2017/07/20/maz-vishnevskogo/	https://uplady.ru/zdorove/poleznye-sredstva/ot-chego-pomogaet-dlya-chego-primenyaetsya-maz-vishnevskogo-sostav-primenenie-analogi.html	fst	96.89%		
https://storage.mds.yandex.net/get-mturk/27366/3458078d-4da2-4873-a779-2f2d872d6751.png	https://storage.mds.yandex.net/get-mturk/15935/cff21d2a-96d6-48ca-a1d7-60fb1e8613aa.png	меновазин инструкция по применению для чего применяется	https://proartrit.ru/menovazin-instruktsiya-po-primeneniyu/	https://simptom-lechenie.ru/menovazin-instrukciya-po-primeneniyu.html	fst	79.03%		
https://storage.mds.yandex.net/get-mturk/43447/90cb82de-27b4-48a6-85f0-c49c0f80695a.png	https://storage.mds.yandex.net/get-mturk/67456/e2018061-b8c1-4e59-91b2-ed050933c7e6.png	календарь дежурств пожарной охраны 2019 год	https://fireguys.ru/grafik_karaulov/grafik-karaulov-na-2019-god-knizhnyi-format.html	https://spravka01.ru/grafik_karaulov/	fst	50.27%		
https://storage.mds.yandex.net/get-mturk/34220/64a651ea-9925-4e15-ae48-d6376de2a7db.png	https://storage.mds.yandex.net/get-mturk/64007/1a546672-797c-4a68-a3df-6d9a88b14323.png	мазь вишневского	https://yandex.ru/health/pills/product/liniment-balzamicheskij-po-vishnevskomu-33723	https://womane.ru/balzam-vishnevskogo-instrukciya-primeneniya-lechenie-boleznej-vospalenij-travm.html	fst	90.08%		
https://storage.mds.yandex.net/get-mturk/57289/beb3ea70-5946-4a16-8b16-b6b30bb915f1.png	https://storage.mds.yandex.net/get-mturk/108096/9fcef3cd-51b5-4e46-83a0-8aa3ad55f103.png	косметиста	https://www.facebook.com/kosmetista.ru	https://www.facebook.com/Kosmetista.ru	eq	100.00%	eq	
https://storage.mds.yandex.net/get-mturk/62493/8a8d3bc7-7031-4867-9ec1-a6657063b9a5.png	https://storage.mds.yandex.net/get-mturk/62493/498c7889-ef83-4053-b828-33794b403383.png	Пенсионерам скидки	https://ipipip.ru/%D0%9B%D1%8C%D0%B3%D0%BE%D1%82%D1%8B_%D0%BF%D0%B5%D0%BD%D1%81%D0%B8%D0%BE%D0%BD%D0%B5%D1%80%D0%B0%D0%BC/	https://globuss24.ru/qa/magazin-delaet-pensioneram-skidku-na-opredelennoe-kolicestvo-procentov-ot	snd	74.53%		
https://storage.mds.yandex.net/get-mturk/36866/c60e5590-ae5e-473d-b385-e73741e5e112.png	https://storage.mds.yandex.net/get-mturk/139042/e6da2654-dc6a-4ba1-9f91-e1f2f4bd8f7e.png	инвентарь программиста 2019	https://habr.com/post/431654/	https://www.network-inventory-advisor.com/best-hardware-inventory-software.html	snd	85.19%		
https://storage.mds.yandex.net/get-mturk/114967/bbf66c1f-9079-4b86-9e95-834593ee5eb4.png	https://storage.mds.yandex.net/get-mturk/39194/84fec103-0b12-4d04-9848-bd9f69fac3d0.png	Пенсионерам скидки	https://www.sellvoyage.ru/deshevye-aviabilety-pensioneram/	https://lgotypro.ru/lgoty-pensioneram-v-jaroslavskoj-oblasti/	snd	97.38%		
