INPUT:id	INPUT:text	OUTPUT:label	ASSIGNMENT:worker_id	ASSIGNMENT:assignment_id
41	На первое посещение 20% - шугаринг для девушек и женщин!. Скидка действует на весь прайс! Записаться можно в Яндекс.мессенджер, либо в Вк https://vk.com/shugaringnaorbite	not_ad	1d0f4d88-8c9c-433a-8987-b973dba7b86a	6bdcf1bf-c33d-4fad-8970-e0f9068d6013
41	На первое посещение 20% - шугаринг для девушек и женщин!. Скидка действует на весь прайс! Записаться можно в Яндекс.мессенджер, либо в Вк https://vk.com/shugaringnaorbite	ban_shock_content	5f7538f4-21d9-498e-bfe9-cb60c287e6be	1dc2bf74-0596-4162-9378-e1473fe9e868
42	Как сэкономить при покупке бытовой технике. Делюсь скидкой 5% на все товары компании BOSCH в официальном магазине https://www.bosch-home.ru/katalog Всем добра! :)	ban_shock_content	e439ae48-60d7-494c-91f0-fd5f34d3ec62	9f031db3-b335-4d23-817f-26e20aea50d0
42	Как сэкономить при покупке бытовой технике. Делюсь скидкой 5% на все товары компании BOSCH в официальном магазине https://www.bosch-home.ru/katalog Всем добра! :)	ban_shock_content	6f8728f9-8f63-40a2-ab1d-ab0c459c7dcd	b437bd1f-6db0-4f1d-a0f1-566faae61e09
42	Как сэкономить при покупке бытовой технике. Делюсь скидкой 5% на все товары компании BOSCH в официальном магазине https://www.bosch-home.ru/katalog Всем добра! :)	ban_shock_content	05a09706-9a9f-41e6-8f04-bfffe3086903	6817a3f2-f3c9-4671-aa53-91e523da8c2e
43	Первый фудтрак в Костроме!. Попробуйте сочные мясные бургеры и аппетитные хот-доги от Мясного Гурмана!  https://www.instagram.com/m_foodtruck.ru/	ad	cd7bad54-a02c-4926-86f4-397b527ab2ac	2711beb8-7898-4e55-84e3-ca5737dc7cd8
43	Первый фудтрак в Костроме!. Попробуйте сочные мясные бургеры и аппетитные хот-доги от Мясного Гурмана!  https://www.instagram.com/m_foodtruck.ru/	ad	5e0959ea-f505-42d8-a15b-f30fb021adb4	d568aef0-c11f-4d1d-b767-5e8eb55fccb0
43	Первый фудтрак в Костроме!. Попробуйте сочные мясные бургеры и аппетитные хот-доги от Мясного Гурмана!  https://www.instagram.com/m_foodtruck.ru/	not_ad	ff3d7f15-d7c2-41eb-a530-262a99619bd4	f88c69db-9e5e-4b2e-b3dc-8ab0a1832e53
44	Приборы для лечения паразитов и вирусов. НОВОЕ НАПРАВЛЕНИЕ В МЕДИЦИНЕ Вихревая Медицина Цветок Жизни компании Istendizs в Almaty https://almaty-deta.ru/kontakty/	ad	6966b9ba-dede-44e0-a5f6-d9f1fc6634a1	fcec199d-d2e8-42a6-959f-27836ef21e00
44	Приборы для лечения паразитов и вирусов. НОВОЕ НАПРАВЛЕНИЕ В МЕДИЦИНЕ Вихревая Медицина Цветок Жизни компании Istendizs в Almaty https://almaty-deta.ru/kontakty/	not_add	7970523a-8fa1-4cb7-ab53-456017f07123	98d516b3-5be2-4554-be5b-7d641cd3842c
44	Приборы для лечения паразитов и вирусов. НОВОЕ НАПРАВЛЕНИЕ В МЕДИЦИНЕ Вихревая Медицина Цветок Жизни компании Istendizs в Almaty https://almaty-deta.ru/kontakty/	not_add	63b23fdb-77bd-475e-88a5-990b60d75a75	9a1752ab-461b-4c5b-a9b3-15ccd3b9afc5
45	EKO -Laser: Студия лазерной эпиляции в Покровке. Новейший аппарат AFT / быстрая и эффективная процедура удаления волос. Ноги + тотальное бикини 2300 руб	ad	792b1d02-85e8-4c26-ab38-6cb04014b9a0	f538d609-c4a1-4ad0-a64f-c699dff26625
45	EKO -Laser: Студия лазерной эпиляции в Покровке. Новейший аппарат AFT / быстрая и эффективная процедура удаления волос. Ноги + тотальное бикини 2300 руб	ban_shock_content	62d170c7-2345-4740-a4f7-dd78e97c25da	34fe602a-c3dc-41fc-ba58-b090eb0c6e57
45	EKO -Laser: Студия лазерной эпиляции в Покровке. Новейший аппарат AFT / быстрая и эффективная процедура удаления волос. Ноги + тотальное бикини 2300 руб	ban_shock_content	301c9b79-8b99-4037-a23f-d0d2f1a964a8	1c4c2014-876d-4e98-9ebd-740c3244a7b2
46	Телефон. Продаю телефон https://www.avito.ru/moskva/telefony/iphone_7_gold_32_gb_1930068171?utm_campaign=native&amp;utm_medium=item_page_android&amp;utm_source=soc_sharing_seller	not_add	b4ac30e0-ccf3-46b1-990c-e2b82d129be9	c0fc88fa-6dfd-482c-92d3-a7d7b43aa41d
46	Телефон. Продаю телефон https://www.avito.ru/moskva/telefony/iphone_7_gold_32_gb_1930068171?utm_campaign=native&amp;utm_medium=item_page_android&amp;utm_source=soc_sharing_seller	ban_shock_content	32e51c2a-d0a7-4e4a-bdf9-c29f1a21dab7	1f66fdf8-2395-4ca8-b615-aebf79938f78
46	Телефон. Продаю телефон https://www.avito.ru/moskva/telefony/iphone_7_gold_32_gb_1930068171?utm_campaign=native&amp;utm_medium=item_page_android&amp;utm_source=soc_sharing_seller	ad	ed921378-f56e-4101-990a-df0ba26c7648	18accc06-f2e2-431f-abf9-674eca22495b
47	Проект бани общей площадью 48,21 м. кв.. Проект бани общей площадью 48,21 м. кв. На сайте вы можете приобрести готовые проекты домов. Исполниловка.рф	not_add	dc55cb03-ae3e-4399-a94f-186a19676351	e5b930c0-3214-4d22-87f7-b75052587912
47	Проект бани общей площадью 48,21 м. кв.. Проект бани общей площадью 48,21 м. кв. На сайте вы можете приобрести готовые проекты домов. Исполниловка.рф	ban_shock_content	e596b5ca-1211-492b-af36-fd12609ca21a	69705212-01fc-4e56-957b-b3214cb799b3
47	Проект бани общей площадью 48,21 м. кв.. Проект бани общей площадью 48,21 м. кв. На сайте вы можете приобрести готовые проекты домов. Исполниловка.рф	not_ad	8caecfc6-7233-4959-83cf-aaddbe4d5cc8	e22d944d-d6ff-4888-b963-a3ff236034c1
48	Скидки на товары для подарков.. ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️СКИДКИ ДО 70% НА ЛУЧШИЕ ТОВАРЫ ДЛЯ ПОДАРКОВ♦️CAЙТ🌏http://onlineshop.lisx.ru/top20	not_ad	d0a07a83-5825-4df5-845a-adc66261dd73	c6a196a8-81f5-458a-9b28-16587cf9dfb3
48	Скидки на товары для подарков.. ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️СКИДКИ ДО 70% НА ЛУЧШИЕ ТОВАРЫ ДЛЯ ПОДАРКОВ♦️CAЙТ🌏http://onlineshop.lisx.ru/top20	ad	62d170c7-2345-4740-a4f7-dd78e97c25da	3d430b37-9400-46a9-8c90-6ebd5afa6c4c
48	Скидки на товары для подарков.. ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️ВНИМАНИЕ♦️СКИДКИ ДО 70% НА ЛУЧШИЕ ТОВАРЫ ДЛЯ ПОДАРКОВ♦️CAЙТ🌏http://onlineshop.lisx.ru/top20	not_ad	fcd50f66-22b0-479b-b521-ad0f6633b26f	26ee0531-98f6-4ad0-b03a-2b3ad8f81922
49	Заказать уборку после ремонта у нас. Москлининг.Про предлагает уборку после ремонта от профессионалов.  Пишите, звоните:  84951757320  89779483307  moscleaning.pro	ban_shock_content	ba4bf498-bf0e-43ab-b519-9e3369ec9da3	f450cc1d-2dbb-4c51-8cb1-7c141156cc8b
49	Заказать уборку после ремонта у нас. Москлининг.Про предлагает уборку после ремонта от профессионалов.  Пишите, звоните:  84951757320  89779483307  moscleaning.pro	not_add	4cb08fce-f374-415a-8af9-15b911560ebd	670222c4-54f9-4c84-a8a4-3fefad725690
49	Заказать уборку после ремонта у нас. Москлининг.Про предлагает уборку после ремонта от профессионалов.  Пишите, звоните:  84951757320  89779483307  moscleaning.pro	not_add	de4d3e84-b5d5-4502-9ba8-2d3bca02fb40	636d61d8-559e-47ef-997a-f2793072e5c9
50	Наращивание ресниц. Наращивание ресниц  Классика 1200₽ Объем 2d 1500₽ Объем 3d 1900₽ Объем 4d 2500₽ Объем голливуд 2800₽ Снятие ресниц 200₽	not_ad	4bcb16fc-55c2-4d0f-b3de-f0c41d08a446	5cad625a-d3b9-4a62-8807-7c080ebaba98
50	Наращивание ресниц. Наращивание ресниц  Классика 1200₽ Объем 2d 1500₽ Объем 3d 1900₽ Объем 4d 2500₽ Объем голливуд 2800₽ Снятие ресниц 200₽	not_add	62f42942-4def-4f67-8e96-2ba0d108f129	288df5bc-faca-4117-895d-13bebc50b200
50	Наращивание ресниц. Наращивание ресниц  Классика 1200₽ Объем 2d 1500₽ Объем 3d 1900₽ Объем 4d 2500₽ Объем голливуд 2800₽ Снятие ресниц 200₽	not_add	89223bcd-f90c-4ce9-9fa0-57c2b5c68ca5	fd4d91bc-4a31-4aed-81e2-ce8e168d2fbd
51	УРОКИ АНГЛИЙСКОГО И ИСПАНСКОГО ЯЗЫКОВ. Преподаватель с опытом более 15 лет предлагает уроки английского и испанского языков по скайпу. тел. 8 926 465 07 83	not_ad	3c836910-2d29-4414-84fc-49b7e00f9f4e	0e75e25b-45ab-4365-8f22-2394b20da7f2
51	УРОКИ АНГЛИЙСКОГО И ИСПАНСКОГО ЯЗЫКОВ. Преподаватель с опытом более 15 лет предлагает уроки английского и испанского языков по скайпу. тел. 8 926 465 07 83	not_add	b4ac30e0-ccf3-46b1-990c-e2b82d129be9	f111de57-16d5-4d51-bbff-e76dd271215d
51	УРОКИ АНГЛИЙСКОГО И ИСПАНСКОГО ЯЗЫКОВ. Преподаватель с опытом более 15 лет предлагает уроки английского и испанского языков по скайпу. тел. 8 926 465 07 83	not_add	265f866d-5ea9-4aa5-9508-4a4c655e334b	c358083d-4a01-4fce-9cd0-241ce0c750f8
52	Оценка статуэток фарфор бесплатно. ЕСЛИ У ВАС ЕСТЬ СТАТУЭТКИ ФАРФОР МЫ МОЖЕМ ПРОВЕСТИ БЕСПЛАТНУЮ ОЦЕНКУ ПОМОЖЕМ ВАМ С Реализацией ДЕНЬГИ СРАЗУ!	not_ad	760e6020-c29c-4a36-b488-8949595cb5e5	bb74e57b-1423-4387-ac36-20536fcf89e8
52	Оценка статуэток фарфор бесплатно. ЕСЛИ У ВАС ЕСТЬ СТАТУЭТКИ ФАРФОР МЫ МОЖЕМ ПРОВЕСТИ БЕСПЛАТНУЮ ОЦЕНКУ ПОМОЖЕМ ВАМ С Реализацией ДЕНЬГИ СРАЗУ!	not_ad	112573d8-b2b9-4188-ab00-6c454262ce1d	4130b2fc-8532-4df2-af66-72ebe25a5af0
52	Оценка статуэток фарфор бесплатно. ЕСЛИ У ВАС ЕСТЬ СТАТУЭТКИ ФАРФОР МЫ МОЖЕМ ПРОВЕСТИ БЕСПЛАТНУЮ ОЦЕНКУ ПОМОЖЕМ ВАМ С Реализацией ДЕНЬГИ СРАЗУ!	not_add	b3e0d0e5-10b4-4020-b385-9d2cad146d6e	6af9bf50-9346-4217-ac9f-f32c7d220c24
53	"""Массаж НА СУХУЮ--Без Мазей и Масел. — Лечебный — Сегментарный — Классический — Гигиенический — Общий Детский — Спортивный — Антицеллюлитный"	ad	c1441419-986f-4fd2-b2b2-1e7bea6ac185	79cced68-b3a9-4d87-9483-5083e8ea0589
53	"""Массаж НА СУХУЮ--Без Мазей и Масел. — Лечебный — Сегментарный — Классический — Гигиенический — Общий Детский — Спортивный — Антицеллюлитный"	not_ad	a189fd39-e62b-4ab1-ac60-d2ec51368d22	ee8e3448-fd99-4a23-912d-d60d5904e16a
53	"""Массаж НА СУХУЮ--Без Мазей и Масел. — Лечебный — Сегментарный — Классический — Гигиенический — Общий Детский — Спортивный — Антицеллюлитный"	ad	48b401b0-5bff-485f-a6d7-2e92f5d008f0	eaa6c211-746a-4a13-b9aa-4540411055e5
54	Профессиональное вскрытие замков служба СПАСАТЕЛЬ. Потеряли ключи или сломался замок, не можете попасть в квартиру звоните 89139120829 откроем дверь без повреждения.	ban_shock_content	9d93952c-cbf9-4397-8038-92a537786959	0f928228-f5ee-41a0-82de-bb0332898631
54	Профессиональное вскрытие замков служба СПАСАТЕЛЬ. Потеряли ключи или сломался замок, не можете попасть в квартиру звоните 89139120829 откроем дверь без повреждения.	ad	61332eba-d0d5-4385-adb3-edc27038bf68	f536dfef-4471-4436-81f2-7f04347a5309
